snapshot_id,year,week,stress,age,gender,shipley_vocab,shipley_abs,openness,conscientiousness,extraversion,agreeableness,neuroticism,pos_affect,neg_affect,stai_trait,psqi,education_level,status_sm,created_date_sm,valence_sm,recency_sm,LifeEventType_sm,Anticipation_sm,Intimacy_sm,Scope_sm,significance_sm,UpdatedBeginDate_sr,UpdatedEndDate_sr,valence_sr,status_sr,recency_sr,significance_sr,LifeEventType_sr,Anticipation_sr,Intimacy_sr,Scope_sr
9253998317006874717,2018,25,1.8333333333333333,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,26,2.4,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,27,2.5,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,28,2.6,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,29,2.0,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,30,3.2,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,31,3.857142857142857,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-07-31,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Health,Unanticipated,3.0,3.0
9253998317006874717,2018,31,3.857142857142857,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,32,2.8333333333333335,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-07-31,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Health,Unanticipated,3.0,3.0
9253998317006874717,2018,32,2.8333333333333335,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,33,2.8333333333333335,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-07-31,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Health,Unanticipated,3.0,3.0
9253998317006874717,2018,33,2.8333333333333335,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,34,2.142857142857143,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-07-31,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Health,Unanticipated,3.0,3.0
9253998317006874717,2018,34,2.142857142857143,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,35,2.6666666666666665,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-07-31,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Health,Unanticipated,3.0,3.0
9253998317006874717,2018,35,2.6666666666666665,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9253998317006874717,2018,36,2.6666666666666665,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-07-31,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Health,Unanticipated,3.0,3.0
9253998317006874717,2018,36,2.6666666666666665,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.833333333,27.0,13.0,32.0,5.0,College,,,,,,,,,,2018-03-01,2019-04-10,-1.0,Ended,500.0,0.14285714285714285,Work,Unanticipated,3.0,3.0
9256047645235533760,2018,16,2.4,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,17,2.0,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,18,3.142857142857143,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,19,2.3333333333333335,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,20,3.4285714285714284,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,21,3.0,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,22,2.6666666666666665,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,23,3.0,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,24,2.1666666666666665,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9256047645235533760,2018,25,2.0,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate,,,,,,,,,,2018-01-25,2019-04-10,1.0,Ended,500.0,0.14285714285714285,Personal,Anticipated,2.0,2.0
9267467293877449948,2018,11,2.75,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,12,1.8571428571428572,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,13,2.6666666666666665,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,14,3.4285714285714284,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,15,2.142857142857143,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,16,3.857142857142857,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,17,3.0,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,18,2.4285714285714284,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,19,2.5,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9267467293877449948,2018,20,3.0,23.0,Female,35.0,19.0,3.833333333,3.416666667,3.583333333,4.416666667,3.166666667,29.0,14.0,45.0,7.0,College,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,24,2.5,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,25,2.2857142857142856,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,26,2.5,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,27,2.0,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,28,2.7142857142857144,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,29,2.1666666666666665,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,30,2.7142857142857144,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,31,2.5714285714285716,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,32,2.857142857142857,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9278088149021636825,2018,33,3.0,26.0,Female,24.0,21.0,3.833333333,3.416666667,2.666666667,3.666666667,3.0,30.0,21.0,54.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9285331624459801611,2018,9,1.0,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,,,,,,,,,,
9285331624459801611,2018,10,2.2857142857142856,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,,,,,,,,,,
9285331624459801611,2018,11,1.1666666666666667,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,,,,,,,,,,
9285331624459801611,2018,12,2.25,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,,,,,,,,,,
9285331624459801611,2018,13,1.0,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,,,,,,,,,,
9285331624459801611,2018,14,1.1666666666666667,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,,,,,,,,,,
9285331624459801611,2018,15,1.0,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,2018-04-12,2018-04-22,1.0,Ended,853.0,0.7142857142857143,Personal,Anticipated,2.0,2.0
9285331624459801611,2018,16,1.3333333333333333,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,2018-04-12,2018-04-22,1.0,Ended,853.0,0.7142857142857143,Personal,Anticipated,2.0,2.0
9285331624459801611,2018,17,1.3333333333333333,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,,,,,,,,,,
9285331624459801611,2018,18,1.0,22.0,Male,31.0,18.0,3.333333333,4.916666667,4.0,3.833333333,1.0,43.0,11.0,23.0,5.0,College,,,,,,,,,,,,,,,,,,,
9288569235052076487,2018,13,1.2,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9288569235052076487,2018,14,1.0,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9288569235052076487,2018,15,2.5714285714285716,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate,,,,,,,,,,,,,,,,,,,
9288569235052076487,2018,16,2.4285714285714284,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate,Ongoing,2018-04-21,1.0,854.0,Health,Anticipated,2.0,3.0,0.26732673267326734,,,,,,,,,,
9288569235052076487,2018,16,2.4285714285714284,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate,Ongoing,2018-04-17,1.0,858.0,Health,Anticipated,2.0,3.0,0.26732673267326734,,,,,,,,,,
