,snapshot_id,Text,stress,sleep,anxiety,stress_imputed,sleep_imputed,anxiety_imputed
71,12676581714475000627,Oh man!! What a great show! Last night in London going out with a bang!,1.0,8.0,1.0,True,True,True
72,12676581714475000627,"All of it. I just loved London. Oh I’ll be back!!  @ London, United Kingdom",1.0,8.0,1.0,True,True,True
73,12676581714475000627,"The majority of my life has involved my love of all things Harry Potter. I got to do a tour of the studio containing actual costumes, creatures, set pieces, and so much more!! Here’s just a taste of it. My nerd was released and I’ll admit it to anyone that I cried silently when I saw the castle. #harrypotter #warnerbrosstudiotour #nerd  @ Harry Potter Studio Tour",1.0,8.0,1.0,True,True,True
74,12676581714475000627,We got to see “As You Like It” at the GLOBE!! What an incredible experience! We also got to cross the bridge that the death eaters destroy at the beginning of Harry Potter 6!,1.0,8.0,1.0,True,True,True
75,12676581714475000627,Last night in France. And last night in Europe. 😭,1.0,8.0,1.0,True,True,True
76,12874079465127791547,"Wow, I was afraid that the Cinque Terre wouldn’t live up to the memories I had from my last visit...well, it absolutely did 😍 #manuelsguesthouse #monterosso  @ Monterosso al Mare",2.0,9.0,2.0,True,True,True
77,12874079465127791547,"We had the best day wine tasting in Tuscany, and finally had someone to take pictures of the two of us! #funintuscany @ San Gimignano",2.0,9.0,2.0,True,True,True
78,12874079465127791547,"Taking in the panoramic view of Venice and reminiscing about the best day ever, thanks to Jamie Lied for capturing it so beautifully!!.",2.0,9.0,2.0,True,True,True
79,12874079465127791547,"So sad to leave this beautiful place, the amazing views, food, and friendly people made this experience so special. I also basically have tzatziki and pita bread coming out of my eyes at this point... #artemisvillas #santorini @ Imerovigli, Santorini",2.0,9.0,2.0,True,True,True
80,12874079465127791547,"11 years?! So hard to believe that it’s been that long since we were sweet little Deloitte interns! How lucky am I to have met a best friend who I have traveled the world with, lived in the greatest city in the world with (nyc), and had stand by me on my wedding day...love those memories and love you Emil!",2.0,9.0,2.0,True,True,True
81,12840161237957324034,Traditional Hanouk in Andong - excited for our stay here during the next two nights. Serenity & Peace.,1.6,5.5,1.2,False,False,False
82,12840161237957324034,"This place will never leave my memories, this will forever be “my spot” in South Korea 😍",1.6,5.5,1.2,False,False,False
83,12840161237957324034,"Today is THE day and primary reason for our trip to South Korea. We are about to enjoy breakfast in our Hanouk, then we journey off to Changwon for the reunion with my birth family at their home! One full week of our first of many memories to be made together 😍",1.6,5.5,1.2,False,False,False
84,12840161237957324034,"Yesterday was pretty amazing, minus the car accident we were in before meeting my family (we are ok, just very sore). This is a photo we took after lunch at my birth parents persimmon farm. I learned many things about my family, their history, how savvy they are in business, life growing up, how they fell in love, so much - they are also very well respected in the community. This photo only has my birth parents and one siblings family as my other siblings were finishing up work for the day. Today we all leave together for Jeju Island. I feel like I am the luckiest girl, not only did I learn that my reunion was VERY unique as an adoptee from South Korea, but my family is really special. They are beautiful inside and out, the kindest, very loving, and also have a really great sense of humor!",1.6,5.5,1.2,False,False,False
85,12840161237957324034,When we arrived to Jeju Island last Friday.,1.6,5.5,1.2,False,False,False
86,12840161237957324034,"Hi friends and family...if you need to text, call or reach us in anyway without getting charged international fees..... Please download the app “Kakao”! We can do free phone calls and text messaging anytime this way.",1.6,5.5,1.2,False,False,False
87,12840161237957324034,Our home for the next two nights 😍,1.6,5.5,1.2,False,False,False
88,12840161237957324034,"This is whole family, minus two brother in laws who were unable to make the trip for work.",1.6,5.5,1.2,False,False,False
89,12840161237957324034,Sisters Reunited @ one of the few waterfalls that fall directly into the ocean,1.6,5.5,1.2,False,False,False
90,12840161237957324034,"💜 Birth Siblings, in order left to right (tired from all the fun and travel from Jeju Island).",1.6,5.5,1.2,False,False,False
91,12840161237957324034,Busan City lights,1.5,7.75,1.3333333333333333,False,False,False
92,12840161237957324034,Jeju Island,1.5,7.75,1.3333333333333333,False,False,False
93,12840161237957324034,We just said our “until next time” goodbyes. It was a visit that cannot be explained in words. I am so lucky to have more family now in South Korea. This is a picture of kimbap that my brother made for us as our last meal with the family. It was a special dish and gesture of love. 💜,1.5,7.75,1.3333333333333333,False,False,False
94,12840161237957324034,Jeju Island 💜,1.5,7.75,1.3333333333333333,False,False,False
95,12840161237957324034,"Just before we left Busan, we were lucky enough to see the start of the Cherry Blossoms! 🌸",1.5,7.75,1.3333333333333333,False,False,False
96,12840161237957324034,Things learned: Masks are cool (fighting off the fine allergy dust)! Last market stop for some shopping. Now we head to the airport for the long trek home. Such an amazing trip and many memories were made. I love my extended family here in Korea. I already miss them so much and can’t wait to see them again. Until next time South Korea.....! ✌🏻💝✌🏻,1.5,7.75,1.3333333333333333,False,False,False
97,12840161237957324034,The beach here is amazing...no filter,1.5,7.75,1.3333333333333333,False,False,False
98,12840161237957324034,Reunited! My birth family in South Korea <3,2.142857142857143,9.333333333333334,1.1428571428571428,False,False,False
99,9547248024793501451,This is the life. #weareinhawaii #gotmauied @drewbert222,1.5714285714285714,8.0,1.5714285714285714,False,False,False
100,9547248024793501451,Jungle hiked!! #waihe’eridgetrail #weareinhawaii #wegotmauied @drewbert222,1.5714285714285714,8.0,1.5714285714285714,False,False,False
101,9547248024793501451,Chill out! #ululanishawaiianshaveice #weareinhawaii #wegotmauied @drewbert222,1.5714285714285714,8.0,1.5714285714285714,False,False,False
102,9547248024793501451,Wouldn’t even know how to filter a sunset like last night’s. #weareinhawaii #wegotmauied,1.5714285714285714,8.0,1.5714285714285714,False,False,False
103,9547248024793501451,Haleakala National Park #weareinhawaii #wegotmauied @drewbert222,1.5714285714285714,8.0,1.5714285714285714,False,False,False
104,9547248024793501451,What better way to spend World Oceans Day than kayaking and snorkeling. Made friends with about a dozen sea turtles and an eel. #weareinhawaii #wegotmauied,1.5714285714285714,8.0,1.5714285714285714,False,False,False
105,9547248024793501451,Wow Wow did not disappoint! The strawberry pineapple lemonade was delish! #wowowlemonade #weareinhawaii #wegotmauied,1.5714285714285714,8.0,1.5714285714285714,False,False,False
106,9547248024793501451,Lava field hikes are the best when they end in quiet coral beaches. #laperousebay #hoapilitrail #weareinhawaii #wegotmauied @drewbert222,1.5714285714285714,8.0,1.5714285714285714,False,False,False
107,9547248024793501451,Ali’i Kula Lavender farm #weareinhawaii #wegotmauied @drewbert222,1.5714285714285714,8.0,1.5714285714285714,False,False,False
108,9547248024793501451,Spent an amazing and exhausting day on the Road to Hana. This is just a small taste at our adventure.  Major props to @drewbert222 for driving that hair raising road. #weareinhawaii #wegotmauied,1.8,9.0,1.6,False,False,False
109,9547248024793501451,You can’t tell it but these are our sad faces because we’re leaving Maui. Best vacation ever! See you in the a.m. Colorado! #weareinhawaii #wegotmauied @drewbert222,1.8,9.0,1.6,False,False,False
110,12204601337084291188,I take back what I said. THIS is the best sangria I’ve ever had in my life. #barcelona,2.0,8.0,2.0,True,True,True
111,12204601337084291188,"I''ve known since my first day that KL&A is the best place I''ve ever worked.  Now, the world knows, too! Congrats to KL&A for being a Detroit Free Press Top 100 Workplace in Michigan!.",2.0,8.0,2.0,True,True,True
112,12204601337084291188,Don’t worry guys... I found the chatty Spartans at the airport. Who thought I graduated from MSU around 2 years ago with their daughter.,2.0,8.0,2.0,True,True,True
113,10628342999142943455,"Such a fun day wandering around Cusco...beautiful sights, delicious food, and I got to hold a baby alpaca! #fatherdaughteradventures #allthefood #alpacalove  @ Cusco, Peru",2.0,8.0,2.0,True,True,True
114,10628342999142943455,Churros and ruins and views for days #fatherdaughteradventures #photosdontdoitjustice  @ Saqsayhuaman,2.0,8.0,2.0,True,True,True
115,10628342999142943455,"Sights and hiking at Pisac and Ollantaytambo and a tasty Granadilla (Peruvian passion fruit) were highlights today #fatherdaughteradventures #sotired  @ Sacred Valley of the Incas, Peru",2.0,8.0,2.0,True,True,True
116,10628342999142943455,"Yesterday was incredible. Machu Picchu was a feast for the eyes. Grateful to have shared the experience with my dad! #fatherdaughteradventures  @ Machu Picchu, Cusco",2.0,8.0,2.0,True,True,True
117,10628342999142943455,"Our final full day was spent on the highest navigable lake in the world visiting the floating islands #fatherdaughteradventures @ Sacred Valley, Peru",2.0,8.0,2.0,True,True,True
118,10628342999142943455,"We enjoyed a few stops and more beautiful Peruvian countryside on Thursday’s bus ride from Cusco to Puno...including our highest altitude of the trip at 14,230 ft #fatherdaughteradventures #aguadeFloridaismagic @ Sacred Valley, Peru",2.0,8.0,2.0,True,True,True
119,10628342999142943455,"A short time in Lima to wrap up our trip...adios Peru! 🇵🇪 #fatherdaughteradventures  @ Lima, Peru",2.0,8.0,2.0,True,True,True
120,10628342999142943455,Exploring more of the Peruvian countryside and Inca ruins as the father/daughter adventuring continued,2.0,8.0,2.0,True,True,True
121,10628342999142943455,Returned to the Grimm farm in Muscoda for 4th of July this past summer with Stacey...It was Lucy’s first visit and she loved it,2.0,8.0,2.0,True,True,True
122,9677001521580130990,"Because sometimes when you take a 12 mile walk, you need to ask a tourist to take your picture halfway through...",2.0,7.5,2.0,True,True,True
123,9677001521580130990,Central Park - with the obligatory visit to the Balto Statue...,2.0,7.5,2.0,False,True,False
124,9677001521580130990,"Sometimes when you go to New York City, you get to meet Idina Menzel at a stage door...",2.0,7.5,2.0,False,True,False
125,9677001521580130990,Gotta visit where we first meet Serena Van der Woodsen and Lonely Boy in Gossip Girl...,2.0,7.5,2.0,False,True,False
126,9677001521580130990,Obviously important to take an artsy photo at a NYC bagel shop,2.0,7.5,2.0,False,True,False
127,9677001521580130990,"Because after southwest cancelling your flight last minute causing you to go on an impromptu 12 hour road trip to New York City, you really need to make sure your first stop is for pizza and beer",2.0,7.5,2.0,False,True,False
128,10156467243497339919,Weekend at the Lake ☀️🌊⛳️ @ Veranda Beach,1.5,9.333333333333334,1.5,False,False,False
129,10156467243497339919,"So far, so good 🌴☀️🌊 @ Honolulu, Hawaii",2.0,8.5,2.0,True,True,True
130,10156467243497339919,"Hawaii 2018  @ Honolulu, Hawaii",2.0,8.5,2.0,True,True,True
131,11512406787267673519,Being a tourist :) @ PIER 39,2.0,7.0,2.0,True,True,True
132,11512406787267673519,Can’t hurt while I’m in Vegas 😂,2.0,7.0,2.0,True,True,True
133,11512406787267673519,Not gonna lie...Vegas is not my kinda town. Colorado was lovely (as usual) and SF is definitely in the running for future vacations. Many thanks to Miranda-Mandy and Casey for being great hosts 🙂,2.0,7.0,2.0,True,True,True
134,10780081909989974884,Day 1 Bahamas @ Paradise Island Bahamas,3.0,8.0,2.0,True,True,True
135,10780081909989974884,Day 2 @ Paradise Island Bahamas,3.0,8.0,2.0,True,True,True
136,10780081909989974884,Day 5  Rose Island  @nia82,3.0,8.0,2.0,True,True,True
137,10780081909989974884,"First leg of our trip home! We'll be back again someday, Nassau!",3.0,8.0,2.0,True,True,True
138,9999675168960522942,Getting a little sight seeing in (post rain) while in St. Louis. Visited the top of the arch.,1.5714285714285714,8.6,1.1428571428571428,False,False,False
139,9999675168960522942,"More sightseeing in St. Louis today. We went to the City Museum which is super cool. Pieces of it look like the inside of Hogwarts with crazy staircases. Also, there was a 10 story slide, tons of places to climb, crawl, and explore.",1.5714285714285714,8.6,1.1428571428571428,False,False,False
140,9999675168960522942,This post is brought to you by St. Louis. Quinn is fencing here this week at summer nationals (and unrelated a thunderstorm just started rolling through),1.5714285714285714,8.6,1.1428571428571428,False,False,False
141,13312323589784136826,"We enjoyed an Amazing adventure of railroading and appreciating travel from a bygone era. This railroad was built in 1881 and our train was powered by a locomotive steam engine. The geography was beautiful from sagebrush meadows in Antonio, CO through rocky gorges to pine and aspen filled mountains in Chama, NM. We crossed the CO-NM border 11 times and the rare places we saw people they stopped to wave. A fun adventure shared w family!",1.5,11.0,1.0,False,False,False
142,13312323589784136826,Ahoy matey! Today we set sail for the Exuma Islands aboard a beautiful catamaran with fabulous cousins and Captain Vincent Coates.,1.0,5.5,1.0,False,False,False
143,13312323589784136826,We’re off to a good start for this Bahamas vacation- just hoping for less rain more sun!,1.0,5.5,1.0,False,False,False
144,13312323589784136826,Ahh....now we’re on island time!,1.0,5.5,1.0,False,False,False
145,13312323589784136826,Well our first day came w a kitten rescue. Kitty got hit by a bike n can’t walk well but he’s being cared for by Shannon Kenny and Morgen Coleman aboard our boat - just for tonight they say.,1.0,5.5,1.0,False,False,False
146,13312323589784136826,Beautiful Bahamas Boating to Exuma islands was fun galore with our cousins.  Not enough wind for sailing but amazing snorkeling.,1.0,9.0,1.0,True,True,True
147,13312323589784136826,Beautiful Bahamas and amazing attractions. Great way to enjoy family time!,1.0,9.0,1.0,True,True,True
148,13312323589784136826,Atlantis Adventures and still having fun in the Bahamas.,1.0,9.0,1.0,True,True,True
149,13312323589784136826,"A heartwarming gift for a Frequent traveler like me. I checked into the Oakbrook hotel my Dad worked at and retired from. I was very excited and told that story to the lovely front desk girl. After returning from a walk, I discovered she had sent me champagne and chocolate strawberries with a note thanking me for my loyalty and Dad’s years of dedication to the hotel. Wow! It touched my heart greatly. I felt my Dad was with me!!",1.0,9.0,1.0,True,True,True
150,13312323589784136826,Working in Chicago this week was again delightful. Seeing my friends made me feel blessed as we walked down memory lane together!,1.0,9.0,1.0,True,True,True
151,9700311708285105703,"Second day in Russia has been awesome. There is definitely more snow here than in Colorado mountains. It was around 14F and heavy snow the whole day. The whole place looks like winter wonderland.  I am amazed at the number of walking people and free walking dogs everywhere. You call it a culture shock.. I saw every member of my family and we were able to chat with my deployed husband. The evening ended up with banya and domestic wine that my uncle made. It was delicious! Great laughs and great company.. And for the last 60 hours, I got maybe  8 hours of sleep?!",3.0,9.0,2.0,True,True,True
152,9700311708285105703,Exploring Yoshkar Ola with my sister and family! So beautiful! #russia #family #yoshkarola #travelling @bardashik @aleksey__89__,3.0,9.0,2.0,True,True,True
153,9700311708285105703,Found all these books in Russia in my parents storage from my university years. I am not sure why I have the constitution or the State if Alaska!🤣,3.0,9.0,2.0,True,True,True
154,9700311708285105703,Almost -10F with cold winds in Mother Russia today! My fur coat and Russian Valenki saved me as I walked everywhere. Hot banya afterwards felt fantastic! #cold #russia #nature #travelling #snow,3.0,9.0,2.0,True,True,True
155,9700311708285105703,Really sad to come from my Russian home to my American home alone... only my pup is waiting for me here. Cannot wait to jump into my routine tomorrow... oh only if jetlag lets me.,3.0,9.0,2.0,True,True,True
156,10386539535195035903,"Conquered some temples with my boo, did a crazy hike up some 70 flights of stairs! @ Japan",1.0,8.0,1.0,True,True,True
157,10386539535195035903,"We went to the Aquarium in Osaka! It was phenomenal, so many cool creatures to see! If the Japanese do one thing well, it''s presentation, of everything, this place was well thought out and a pleasure to visit.. #japan #japanese #osaka #osakaaquarium #aquarium #fish #jellyfish #macrophotography #macro #closeupsforeverybody #fujifilm #fujifilmxt3 #xf80mm #xf1655mm #fuji #fujilove  @ 海遊館　OSAKA AQUARIUM KAIYUKAN (JAPAN)",1.0,8.0,1.0,True,True,True
158,10386539535195035903,"I got to try a 17 year old Japanese whiskey for my birthday!! @karalotta also got me drunk and coerced me into singing karaoke with our bartender. Needless to say, it was an amazing night in a little dive bar with only 6 seats.. #suntory #suntorywhisky #hibiki #17years #whisky #karaoke #osaka #birthday #greatnight",1.0,8.0,1.0,True,True,True
159,10386539535195035903,"My favorite temple from our time in Japan!. It was just so visually striking against it''s surroundings! I also love little trees on islands... I''m not sure why, but it''s a thing, and this place had them all around it. I''m really sad I couldn''t break out the tripod during golden hour... But alas, traveling.. #kinkakuji #fujifilmxt3 #xf1655mm #temple #gold #golden #gilded #flashy #landscape #japanese #japan #treeisland #tree #reflection",1.0,8.0,1.0,True,True,True
160,10386539535195035903,"An adventurous morning with @karalotta!. We ate some fantastic fluffy pancakes. They only make them in sets of 20, 3 times a day...  We missed them the first try, got them the second... I was not let down. . I wish I had had a filter to make the long exposure a little less exposed... But alas, it turned out pretty well, if a little creepy 😂. #japan #japanese #fluffypancakes #pancakes #temple #shrinesonshrines #shrines #longexposure #fujifilmxt3 #xf1655mm #fujilove #fujifilm #fuji  @ Kyoto, Japan",1.0,8.0,1.0,True,True,True
161,10386539535195035903,"Part 1: because #instagram hates me and forces me to weirdly crop my portrait orientation images, as well as not letting me have a mix bag of crops when trying to post.... Our day today was delightful, hit up another newer temple that was huge, ate some delicious ramen, some crazy pancakes, a cat Cafe, and so much more.. #fujifilmxt3 #xt3 #xf1655mm #japan #japanese #travel #travelling #adayinjapan @ Tokyo, Japan",1.0,8.0,1.0,True,True,True
162,10386539535195035903,"Part 1: because #instagram hates me and forces me to weirdly crop my portrait orientation images, as well as not letting me have a mix bag of crops when trying to post.... We got to visit Fujifilm Square, which was really nifty. I love their gear 😍. #fujifilmxt3 #xt3 #xf1655mm #japan #japanese #travel #travelling #adayinjapan @ Tokyo, Japan",1.0,8.0,1.0,True,True,True
